credit_risk_70;;;;;;;;;
loan_status;person_income;person_home_ownership;person_emp_length;loan_intent;loan_grade;loan_amnt;loan_int_rate;loan_percent_income;cb_person_default_on_file
0;60000;RENT;7.0;EDUCATION;C;9000;13.61;0.15;N
0;42000;MORTGAGE;6.0;EDUCATION;C;6000;12.99;0.14;Y
1;60000;MORTGAGE;12.0;MEDICAL;D;2000;15.70;0.03;Y
0;90000;MORTGAGE;5.0;VENTURE;C;12000;12.73;0.13;N
0;90000;MORTGAGE;16.0;EDUCATION;C;21400;15.23;0.24;Y
0;55782;RENT;3.0;HOMEIMPROVEMENT;A;17000;7.51;0.30;N
0;35000;RENT;2.0;DEBTCONSOLIDATION;B;7500;10.99;0.21;N
0;52000;MORTGAGE;6.0;EDUCATION;A;10000;8.49;0.19;N
0;26400;OWN;19.0;VENTURE;A;6600;5.99;0.25;N
1;14400;RENT;2.0;PERSONAL;A;6950;7.66;0.48;N
0;76800;MORTGAGE;5.0;PERSONAL;D;8000;14.96;0.10;Y
1;36000;RENT;5.0;MEDICAL;D;5000;16.32;0.14;N
0;63500;RENT;4.0;DEBTCONSOLIDATION;B;1600;11.83;0.03;N
0;72000;MORTGAGE;5.0;MEDICAL;A;11200;7.29;0.16;N
0;45000;RENT;0.0;EDUCATION;B;5600;11.36;0.12;N
0;51996;RENT;8.0;MEDICAL;C;8400;13.99;0.16;Y
0;65000;MORTGAGE;9.0;PERSONAL;C;4200;15.27;0.06;N
0;54000;MORTGAGE;5.0;HOMEIMPROVEMENT;B;5100;9.62;0.09;N
0;43108;RENT;7.0;VENTURE;A;7200;6.03;0.17;N
1;39000;RENT;2.0;DEBTCONSOLIDATION;D;1200;15.95;0.03;N
0;36000;RENT;3.0;EDUCATION;C;10000;14.72;0.28;N
0;56000;OWN;8.0;VENTURE;A;2000;6.99;0.04;N
0;45000;RENT;8.0;PERSONAL;C;8000;12.73;0.18;N
0;135000;MORTGAGE;16.0;PERSONAL;A;13000;7.88;0.10;N
0;75000;MORTGAGE;5.0;PERSONAL;B;5000;8.70;0.07;N
1;29100;RENT;2.0;PERSONAL;D;6250;16.07;0.21;Y
0;71004;RENT;8.0;EDUCATION;D;20000;14.09;0.28;N
0;36000;RENT;5.0;EDUCATION;B;1200;11.49;0.03;N
1;27996;RENT;0.0;EDUCATION;D;2200;15.95;0.08;N
0;122500;RENT;1.0;MEDICAL;B;10000;10.65;0.08;N
1;37000;RENT;6.0;DEBTCONSOLIDATION;B;3000;11.11;0.08;N
0;62000;RENT;7.0;DEBTCONSOLIDATION;A;15600;7.49;0.25;N
0;30000;RENT;3.0;EDUCATION;C;4500;13.92;0.15;N
0;74872;RENT;4.0;PERSONAL;A;15000;7.88;0.20;N
0;65000;MORTGAGE;8.0;PERSONAL;B;6300;11.71;0.10;N
0;45000;RENT;1.0;DEBTCONSOLIDATION;B;4000;12.21;0.09;N
0;147996;MORTGAGE;10.0;DEBTCONSOLIDATION;A;7500;8.00;0.05;N
0;100000;RENT;7.0;PERSONAL;E;15600;17.88;0.16;Y
0;225000;MORTGAGE;9.0;HOMEIMPROVEMENT;B;21000;11.11;0.09;N
1;24996;RENT;6.0;MEDICAL;A;8000;7.51;0.32;N
0;80500;RENT;5.0;DEBTCONSOLIDATION;B;7200;9.25;0.09;N
0;80000;MORTGAGE;9.0;VENTURE;E;4000;19.03;0.05;Y
0;69528;RENT;6.0;PERSONAL;C;6000;12.99;0.09;Y
1;56000;MORTGAGE;8.0;DEBTCONSOLIDATION;D;7000;16.29;0.13;Y
0;68000;RENT;16.0;VENTURE;D;5000;15.70;0.07;N
0;38400;RENT;14.0;MEDICAL;A;11000;5.42;0.29;N
1;25000;RENT;0.0;VENTURE;B;8500;11.71;0.34;N
1;34000;RENT;10.0;DEBTCONSOLIDATION;B;20000;8.88;0.59;N
0;109000;MORTGAGE;17.0;MEDICAL;C;12800;13.79;0.12;Y
1;60000;RENT;6.0;DEBTCONSOLIDATION;B;22000;10.25;0.37;N
0;89000;MORTGAGE;8.0;PERSONAL;D;12250;15.05;0.14;N
0;58000;RENT;5.0;VENTURE;A;6900;7.66;0.12;N
0;38400;RENT;4.0;EDUCATION;C;3500;13.99;0.09;N
0;33000;RENT;3.0;MEDICAL;A;4800;7.49;0.15;N
0;39600;MORTGAGE;0.0;EDUCATION;B;5600;10.65;0.14;N
0;45000;RENT;5.0;EDUCATION;D;7500;15.37;0.17;Y
1;27600;RENT;0.0;VENTURE;D;6700;15.31;0.24;N
0;200000;RENT;5.0;HOMEIMPROVEMENT;B;15000;11.36;0.07;N
1;223000;RENT;2.0;EDUCATION;F;25000;18.30;0.11;N
1;45012;RENT;6.0;MEDICAL;D;6500;13.99;0.14;N
0;46800;MORTGAGE;4.0;PERSONAL;A;13000;8.59;0.28;N
0;51600;RENT;12.0;EDUCATION;A;6000;8.49;0.12;N
0;53595;MORTGAGE;3.0;PERSONAL;A;6000;7.88;0.11;N
0;33000;RENT;9.0;PERSONAL;B;5000;10.00;0.15;N
0;60000;MORTGAGE;1.0;EDUCATION;C;5000;11.72;0.08;N
0;62400;RENT;3.0;HOMEIMPROVEMENT;A;8000;6.62;0.13;N
1;19440;RENT;1.0;HOMEIMPROVEMENT;B;7500;9.01;0.39;N
0;33000;RENT;5.0;PERSONAL;B;5000;10.62;0.15;N
0;126000;MORTGAGE;6.0;VENTURE;B;8000;10.74;0.06;N
1;98656;MORTGAGE;3.0;EDUCATION;C;7500;13.06;0.08;Y
0;31200;OWN;1.0;VENTURE;A;6600;5.42;0.21;N
0;43000;MORTGAGE;13.0;MEDICAL;A;10000;8.00;0.23;N
0;50000;MORTGAGE;4.0;PERSONAL;A;6000;6.76;0.12;N
0;99996;OWN;22.0;MEDICAL;D;25000;14.96;0.25;N
1;61455;MORTGAGE;1.0;MEDICAL;F;10000;18.09;0.14;N
1;34500;RENT;4.0;DEBTCONSOLIDATION;E;1000;16.45;0.03;N
0;31000;OWN;0.0;MEDICAL;C;4275;10.28;0.14;N
0;225000;RENT;2.0;MEDICAL;B;25000;12.42;0.11;N
0;60000;MORTGAGE;8.0;PERSONAL;B;5000;9.63;0.08;N
0;40000;RENT;1.0;DEBTCONSOLIDATION;B;7000;11.11;0.17;N
0;60675;RENT;5.0;PERSONAL;C;7200;14.72;0.12;Y
0;37000;MORTGAGE;2.0;MEDICAL;B;13000;10.36;0.35;N
0;98004;RENT;8.0;HOMEIMPROVEMENT;A;10000;6.54;0.10;N
0;48000;MORTGAGE;1.0;PERSONAL;C;6000;13.49;0.13;N
0;50004;MORTGAGE;0.0;EDUCATION;A;12000;7.37;0.24;N
0;95000;MORTGAGE;7.0;PERSONAL;F;25000;18.78;0.26;N
0;25200;RENT;6.0;MEDICAL;A;6000;7.49;0.24;N
1;148000;MORTGAGE;30.0;DEBTCONSOLIDATION;B;24000;10.38;0.16;N
1;79416;RENT;7.0;VENTURE;D;25000;15.21;0.31;Y
0;72072;MORTGAGE;4.0;DEBTCONSOLIDATION;A;12000;8.49;0.17;N
1;58000;RENT;5.0;HOMEIMPROVEMENT;D;19000;14.09;0.33;N
0;40000;MORTGAGE;3.0;MEDICAL;B;18000;11.83;0.45;N
0;80000;MORTGAGE;8.0;EDUCATION;B;18000;10.62;0.23;N
0;120000;MORTGAGE;7.0;DEBTCONSOLIDATION;B;16000;10.37;0.13;N
0;60000;MORTGAGE;0.0;PERSONAL;A;10000;8.63;0.17;N
0;59400;MORTGAGE;9.0;EDUCATION;C;18500;12.73;0.31;N
1;71400;MORTGAGE;9.0;MEDICAL;D;25000;14.09;0.30;N
0;73500;OWN;2.0;VENTURE;B;20000;12.18;0.27;N
0;27983;MORTGAGE;7.0;VENTURE;A;6000;7.88;0.21;N
0;45600;MORTGAGE;0.0;EDUCATION;A;7200;6.91;0.16;N
0;125000;MORTGAGE;11.0;PERSONAL;C;15975;12.72;0.13;Y
0;87000;MORTGAGE;1.0;PERSONAL;C;20000;12.41;0.23;N
0;136000;MORTGAGE;3.0;PERSONAL;A;5000;6.17;0.04;N
0;72000;RENT;2.0;EDUCATION;A;8000;7.90;0.11;N
0;30000;RENT;5.0;MEDICAL;B;1000;9.25;0.03;N
0;109000;MORTGAGE;17.0;MEDICAL;C;12800;13.79;0.12;Y
0;40800;OWN;0.0;VENTURE;C;14400;14.35;0.35;N
0;42000;MORTGAGE;8.0;PERSONAL;D;2500;15.28;0.06;Y
0;80000;RENT;1.0;EDUCATION;C;8000;12.61;0.10;Y
0;99996;OWN;22.0;MEDICAL;D;25000;14.96;0.25;N
0;52000;RENT;0.0;PERSONAL;C;6225;14.35;0.12;N
1;37200;RENT;1.0;EDUCATION;C;5000;15.62;0.13;N
0;390000;MORTGAGE;8.0;MEDICAL;B;35000;10.99;0.09;N
0;31000;MORTGAGE;8.0;EDUCATION;A;5000;5.42;0.16;N
0;294000;MORTGAGE;6.0;EDUCATION;A;15000;8.90;0.05;N
0;55000;RENT;7.0;MEDICAL;B;4200;9.91;0.08;N
0;31200;MORTGAGE;2.0;EDUCATION;D;1000;14.59;0.03;N
0;48000;MORTGAGE;3.0;DEBTCONSOLIDATION;C;1400;14.79;0.03;N
0;88000;MORTGAGE;7.0;VENTURE;A;12475;6.03;0.14;N
0;100000;MORTGAGE;0.0;HOMEIMPROVEMENT;C;10000;12.87;0.10;Y
0;56000;MORTGAGE;1.0;HOMEIMPROVEMENT;B;15000;11.26;0.27;N
0;88500;MORTGAGE;10.0;EDUCATION;A;10000;8.59;0.11;N
0;86000;RENT;0.0;PERSONAL;A;2000;5.99;0.02;N
0;50000;RENT;0.0;DEBTCONSOLIDATION;A;12500;7.88;0.25;N
0;96000;RENT;6.0;PERSONAL;C;19000;13.22;0.20;Y
0;32796;RENT;8.0;MEDICAL;B;3000;11.49;0.09;N
0;19200;RENT;3.0;MEDICAL;A;2000;6.17;0.10;N
0;93218;MORTGAGE;5.0;MEDICAL;B;12000;11.49;0.13;N
1;23868;MORTGAGE;0.0;HOMEIMPROVEMENT;B;7750;12.53;0.32;N
0;40000;OWN;2.0;MEDICAL;A;14000;6.91;0.35;N
0;51996;OWN;8.0;EDUCATION;D;9600;14.09;0.18;N
0;72000;MORTGAGE;6.0;MEDICAL;A;17000;6.03;0.24;N
0;135000;RENT;4.0;HOMEIMPROVEMENT;C;24000;13.79;0.18;N
0;40000;RENT;2.0;EDUCATION;C;6000;11.28;0.15;N
0;40000;RENT;6.0;PERSONAL;C;2500;15.27;0.06;N
0;30000;MORTGAGE;0.0;VENTURE;C;4000;13.16;0.13;Y
0;51072;MORTGAGE;8.0;EDUCATION;B;13000;10.95;0.25;N
0;138000;MORTGAGE;7.0;PERSONAL;B;2700;11.86;0.02;N
0;85000;MORTGAGE;10.0;MEDICAL;A;24000;8.90;0.28;N
0;45600;MORTGAGE;0.0;PERSONAL;A;6400;8.94;0.14;N
0;157500;OWN;6.0;MEDICAL;C;25000;12.87;0.16;Y
0;39900;RENT;0.0;EDUCATION;A;12000;7.90;0.30;N
0;58000;MORTGAGE;3.0;HOMEIMPROVEMENT;A;6000;5.42;0.10;N
1;24000;RENT;0.0;HOMEIMPROVEMENT;C;5000;14.27;0.21;Y
1;40000;RENT;4.0;MEDICAL;A;14000;6.03;0.35;N
0;50000;MORTGAGE;8.0;DEBTCONSOLIDATION;C;6000;13.49;0.12;Y
0;144000;MORTGAGE;2.0;VENTURE;A;6000;6.91;0.04;N
0;24000;RENT;5.0;PERSONAL;B;5500;10.36;0.23;N
0;126000;MORTGAGE;9.0;EDUCATION;A;15000;7.90;0.12;N
0;40000;MORTGAGE;3.0;MEDICAL;A;6600;8.00;0.17;N
0;16800;RENT;2.0;EDUCATION;C;1000;13.48;0.06;Y
0;63000;RENT;4.0;EDUCATION;C;7700;15.23;0.12;Y
0;24996;OWN;1.0;EDUCATION;B;8000;11.26;0.32;N
0;102000;OWN;5.0;EDUCATION;A;7000;6.92;0.07;N
1;39996;RENT;10.0;MEDICAL;C;15000;13.06;0.38;Y
1;44000;MORTGAGE;10.0;PERSONAL;D;20000;17.27;0.45;Y
0;150000;MORTGAGE;4.0;VENTURE;C;6000;13.49;0.04;N
0;45000;MORTGAGE;16.0;EDUCATION;C;6500;13.98;0.14;Y
1;20796;RENT;2.0;VENTURE;A;7500;7.88;0.36;N
1;48500;RENT;4.0;PERSONAL;C;15000;12.87;0.31;Y
0;100000;MORTGAGE;6.0;EDUCATION;A;15000;7.49;0.15;N
1;34000;RENT;8.0;MEDICAL;B;12000;11.71;0.35;N
0;73000;MORTGAGE;7.0;VENTURE;D;12000;16.89;0.16;Y
0;55200;RENT;2.0;MEDICAL;A;4800;7.90;0.09;N
0;35820;RENT;0.0;MEDICAL;B;3275;8.88;0.09;N
0;40000;MORTGAGE;0.0;DEBTCONSOLIDATION;B;6000;10.65;0.15;N
0;82359;MORTGAGE;6.0;PERSONAL;A;6600;7.66;0.08;N
0;55000;RENT;4.0;HOMEIMPROVEMENT;B;12000;10.36;0.22;N
1;16800;OWN;0.0;HOMEIMPROVEMENT;B;3300;10.99;0.20;N
0;94965;MORTGAGE;3.0;EDUCATION;C;8000;13.22;0.08;N
0;65000;MORTGAGE;1.0;PERSONAL;A;12000;7.49;0.18;N
0;78000;MORTGAGE;7.0;VENTURE;A;4600;7.66;0.06;N
1;66000;RENT;2.0;VENTURE;D;6400;14.96;0.10;N
0;60996;MORTGAGE;8.0;DEBTCONSOLIDATION;B;15000;9.63;0.25;N
0;82000;RENT;8.0;VENTURE;B;25000;10.25;0.30;N
0;100000;RENT;1.0;EDUCATION;A;4600;8.49;0.05;N
1;30000;RENT;1.0;EDUCATION;C;16000;13.23;0.53;N
0;68000;MORTGAGE;3.0;VENTURE;B;9750;10.37;0.14;N
1;18000;RENT;0.0;DEBTCONSOLIDATION;B;4500;12.21;0.25;N
0;177160;MORTGAGE;2.0;VENTURE;B;24000;11.11;0.14;N
0;58947;RENT;10.0;MEDICAL;A;4500;6.03;0.08;N
0;36000;MORTGAGE;2.0;PERSONAL;A;12000;7.51;0.33;N
0;53000;MORTGAGE;7.0;VENTURE;C;4550;11.03;0.09;Y
0;110000;RENT;4.0;PERSONAL;A;8000;5.99;0.07;N
0;65000;RENT;1.0;EDUCATION;B;10000;9.99;0.15;N
1;59000;RENT;4.0;VENTURE;G;20000;20.17;0.34;Y
0;50000;RENT;10.0;VENTURE;A;1300;6.99;0.03;N
0;108000;RENT;4.0;VENTURE;B;4300;11.83;0.04;N
0;98000;OWN;7.0;MEDICAL;C;5000;15.96;0.05;Y
0;33000;MORTGAGE;2.0;PERSONAL;A;16000;8.63;0.48;N
0;87000;MORTGAGE;4.0;PERSONAL;D;9000;16.00;0.10;N
1;24000;RENT;0.0;PERSONAL;E;1500;18.79;0.06;Y
1;36000;RENT;6.0;VENTURE;B;12000;11.49;0.33;N
1;52880;RENT;6.0;MEDICAL;D;5000;14.59;0.09;N
0;61000;MORTGAGE;1.0;DEBTCONSOLIDATION;B;8000;11.49;0.13;N
0;60000;MORTGAGE;6.0;EDUCATION;E;10500;15.68;0.17;N
0;54200;RENT;4.0;VENTURE;C;7500;12.61;0.14;N
0;70000;RENT;5.0;HOMEIMPROVEMENT;A;6800;5.42;0.10;N
0;42500;RENT;1.0;MEDICAL;A;3600;7.88;0.08;N
0;115000;OWN;2.0;VENTURE;B;14400;11.14;0.13;N
0;90000;RENT;11.0;HOMEIMPROVEMENT;C;20000;13.22;0.22;Y
0;83000;RENT;13.0;EDUCATION;B;10000;11.99;0.12;N
1;40800;RENT;4.0;MEDICAL;D;14000;16.00;0.34;Y
0;85000;MORTGAGE;1.0;HOMEIMPROVEMENT;C;15000;12.73;0.18;Y
0;59000;RENT;6.0;PERSONAL;B;12000;10.37;0.20;N
1;50000;RENT;1.0;MEDICAL;B;16800;12.53;0.34;N
1;39900;RENT;4.0;VENTURE;B;19000;12.18;0.48;N
1;30000;RENT;4.0;DEBTCONSOLIDATION;C;13000;13.57;0.43;Y
0;57204;MORTGAGE;6.0;EDUCATION;D;9000;15.58;0.16;Y
0;300000;MORTGAGE;8.0;DEBTCONSOLIDATION;B;35000;9.99;0.12;N
0;105000;MORTGAGE;4.0;VENTURE;C;4000;11.34;0.04;N
0;60000;MORTGAGE;0.0;HOMEIMPROVEMENT;A;7500;5.79;0.13;N
0;56000;MORTGAGE;13.0;EDUCATION;B;3000;8.88;0.05;N
0;120000;MORTGAGE;1.0;HOMEIMPROVEMENT;C;3000;14.27;0.03;Y
1;18456;RENT;2.0;MEDICAL;C;3500;13.35;0.19;Y
0;46000;MORTGAGE;5.0;HOMEIMPROVEMENT;A;10000;7.90;0.22;N
0;46000;RENT;4.0;DEBTCONSOLIDATION;A;9000;7.14;0.20;N
0;52000;MORTGAGE;6.0;VENTURE;A;12000;6.62;0.23;N
0;110000;MORTGAGE;1.0;PERSONAL;B;25000;11.49;0.23;N
0;180000;MORTGAGE;9.0;HOMEIMPROVEMENT;B;6000;12.42;0.03;N
1;59000;MORTGAGE;5.0;MEDICAL;B;25000;9.99;0.42;N
1;55059;RENT;16.0;DEBTCONSOLIDATION;B;24000;12.53;0.44;N
0;49000;OWN;6.0;EDUCATION;B;19000;10.99;0.39;N
1;14400;RENT;1.0;PERSONAL;D;2000;17.49;0.14;N
0;88000;MORTGAGE;0.0;VENTURE;B;15000;11.83;0.17;N
0;123000;MORTGAGE;15.0;VENTURE;C;19000;13.47;0.15;Y
1;71400;MORTGAGE;1.0;MEDICAL;A;8000;8.49;0.10;N
0;94000;RENT;3.0;PERSONAL;D;5000;15.33;0.05;Y
0;69000;RENT;3.0;EDUCATION;B;15000;10.65;0.22;N
0;32000;RENT;0.0;DEBTCONSOLIDATION;C;5500;15.96;0.17;Y
1;48000;MORTGAGE;9.0;MEDICAL;A;8000;7.14;0.17;N
0;71400;RENT;0.0;HOMEIMPROVEMENT;C;9600;12.61;0.13;N
0;65400;RENT;1.0;EDUCATION;C;12000;13.06;0.18;N
0;60000;MORTGAGE;4.0;VENTURE;A;14000;7.90;0.23;N
0;36000;MORTGAGE;7.0;HOMEIMPROVEMENT;A;2600;7.49;0.07;N
1;33996;RENT;11.0;EDUCATION;C;4000;13.47;0.12;N
1;42000;RENT;0.0;DEBTCONSOLIDATION;B;14000;9.88;0.33;N
0;45000;RENT;7.0;VENTURE;B;6000;11.49;0.13;N
0;82000;RENT;2.0;EDUCATION;B;16000;10.99;0.20;N
1;39000;RENT;1.0;VENTURE;D;6000;14.61;0.15;N
0;90000;MORTGAGE;3.0;VENTURE;C;16500;12.61;0.18;N
0;39996;MORTGAGE;10.0;VENTURE;A;6500;8.32;0.16;N
1;28320;RENT;4.0;VENTURE;D;8700;14.61;0.31;N
1;49000;RENT;3.0;PERSONAL;C;6000;13.99;0.12;N
0;74900;MORTGAGE;8.0;HOMEIMPROVEMENT;A;3500;6.39;0.05;N
0;125000;OWN;9.0;PERSONAL;B;25000;10.59;0.20;N
0;92000;RENT;5.0;DEBTCONSOLIDATION;B;10000;11.71;0.11;N
0;72000;MORTGAGE;1.0;HOMEIMPROVEMENT;D;10500;15.28;0.15;Y
0;70000;MORTGAGE;0.0;HOMEIMPROVEMENT;D;8000;14.84;0.11;N
0;40000;RENT;0.0;DEBTCONSOLIDATION;B;7200;10.75;0.18;N
0;64500;OWN;4.0;PERSONAL;C;12000;13.48;0.19;Y
0;54000;MORTGAGE;23.0;HOMEIMPROVEMENT;B;9000;11.71;0.17;N
0;26000;OWN;5.0;EDUCATION;A;6000;5.79;0.23;N
1;17000;RENT;3.0;MEDICAL;A;5750;8.90;0.34;N
0;74000;RENT;4.0;PERSONAL;A;5050;5.42;0.07;N
0;106358;MORTGAGE;5.0;EDUCATION;A;13125;7.66;0.12;N
0;43971;MORTGAGE;5.0;PERSONAL;A;4600;5.42;0.10;N
0;75000;RENT;0.0;MEDICAL;B;12000;10.38;0.16;N
0;69996;OWN;14.0;VENTURE;C;6000;14.26;0.09;N
1;69000;MORTGAGE;10.0;DEBTCONSOLIDATION;D;6200;15.99;0.09;Y
0;24000;RENT;1.0;VENTURE;B;6500;12.53;0.27;N
0;42500;MORTGAGE;7.0;EDUCATION;A;7500;8.49;0.18;N
0;38400;MORTGAGE;1.0;DEBTCONSOLIDATION;A;2400;6.99;0.06;N
0;55000;MORTGAGE;3.0;PERSONAL;A;6000;7.51;0.11;N
0;98000;MORTGAGE;5.0;EDUCATION;D;25000;14.46;0.26;N
0;56000;MORTGAGE;5.0;MEDICAL;B;12000;10.99;0.21;N
0;90000;MORTGAGE;5.0;VENTURE;B;25000;11.86;0.28;N
0;50000;MORTGAGE;13.0;MEDICAL;B;13650;10.99;0.27;N
0;75000;MORTGAGE;4.0;MEDICAL;A;9000;6.99;0.12;N
0;57400;MORTGAGE;6.0;PERSONAL;A;7600;5.99;0.13;N
0;84000;MORTGAGE;8.0;HOMEIMPROVEMENT;A;8000;7.51;0.10;N
0;45000;RENT;14.0;PERSONAL;A;1900;5.79;0.04;N
0;200000;MORTGAGE;2.0;MEDICAL;A;15000;8.90;0.07;N
0;72000;OWN;9.0;VENTURE;A;6000;7.14;0.08;N
1;12000;OWN;4.0;VENTURE;B;2500;12.69;0.21;N
0;57400;MORTGAGE;9.0;DEBTCONSOLIDATION;A;8475;6.99;0.15;N
0;104000;MORTGAGE;6.0;PERSONAL;A;13600;6.03;0.13;N
1;71000;MORTGAGE;6.0;DEBTCONSOLIDATION;B;3200;10.25;0.05;N
0;64000;MORTGAGE;3.0;PERSONAL;A;9600;8.49;0.15;N
1;34320;RENT;5.0;MEDICAL;E;14400;16.82;0.42;Y
0;24000;RENT;2.0;DEBTCONSOLIDATION;A;3000;7.49;0.13;N
0;31500;RENT;7.0;EDUCATION;B;1200;8.88;0.04;N
0;129600;OWN;7.0;PERSONAL;A;13500;5.42;0.10;N
0;72900;RENT;3.0;PERSONAL;C;15000;12.68;0.21;N
0;55000;RENT;0.0;EDUCATION;C;6500;11.03;0.12;Y
0;84996;RENT;2.0;EDUCATION;A;4000;8.59;0.05;N
0;32004;MORTGAGE;6.0;EDUCATION;A;10000;7.51;0.31;N
0;67500;RENT;3.0;HOMEIMPROVEMENT;B;7500;9.88;0.11;N
0;30000;MORTGAGE;7.0;EDUCATION;A;12000;8.94;0.40;N
1;44000;RENT;6.0;HOMEIMPROVEMENT;D;5000;16.77;0.11;N
0;27600;RENT;2.0;PERSONAL;B;7200;9.99;0.26;N
0;35100;RENT;0.0;EDUCATION;C;1000;13.98;0.03;Y
1;30720;RENT;6.0;EDUCATION;B;10000;10.37;0.33;N
1;47000;RENT;5.0;PERSONAL;B;16250;12.42;0.35;N
0;56000;MORTGAGE;5.0;VENTURE;A;13000;8.94;0.23;N
0;60000;MORTGAGE;6.0;MEDICAL;A;8000;8.07;0.13;N
1;34138;RENT;3.0;DEBTCONSOLIDATION;B;12000;10.39;0.35;N
1;70000;MORTGAGE;12.0;DEBTCONSOLIDATION;A;9000;5.42;0.13;N
1;71000;RENT;1.0;EDUCATION;D;25000;15.95;0.35;Y
0;24000;OWN;0.0;DEBTCONSOLIDATION;D;4200;15.62;0.17;Y
1;54000;RENT;5.0;HOMEIMPROVEMENT;A;4500;8.49;0.08;N
0;165000;MORTGAGE;3.0;DEBTCONSOLIDATION;B;8000;11.49;0.05;N
0;33000;RENT;1.0;EDUCATION;A;1800;5.42;0.05;N
0;50000;RENT;0.0;EDUCATION;A;4900;8.49;0.10;N
0;115000;MORTGAGE;1.0;VENTURE;A;8000;8.49;0.07;N
0;79500;MORTGAGE;1.0;EDUCATION;B;6000;11.36;0.08;N
0;53590;MORTGAGE;2.0;HOMEIMPROVEMENT;B;11225;11.14;0.21;N
0;75000;RENT;11.0;VENTURE;D;6000;15.21;0.08;Y
0;42224;RENT;6.0;DEBTCONSOLIDATION;C;3000;13.48;0.07;Y
0;42996;RENT;2.0;VENTURE;A;8200;7.88;0.19;N
0;35004;RENT;7.0;MEDICAL;B;5000;10.75;0.14;N
0;24996;MORTGAGE;6.0;PERSONAL;A;6000;5.99;0.24;N
0;31200;RENT;3.0;PERSONAL;B;7000;9.88;0.22;N
0;50000;MORTGAGE;24.0;DEBTCONSOLIDATION;A;5000;6.76;0.10;N
0;160000;RENT;7.0;PERSONAL;B;8000;12.69;0.05;N
0;140000;MORTGAGE;7.0;PERSONAL;A;12000;8.49;0.09;N
1;62900;RENT;7.0;MEDICAL;D;5000;14.84;0.07;N
0;46000;OWN;10.0;HOMEIMPROVEMENT;C;11200;14.27;0.24;Y
0;42000;RENT;0.0;MEDICAL;A;12000;7.66;0.29;N
0;83500;RENT;1.0;MEDICAL;B;8000;11.49;0.10;N
0;52000;MORTGAGE;8.0;HOMEIMPROVEMENT;B;14500;10.65;0.28;N
0;63177;MORTGAGE;3.0;MEDICAL;A;6250;7.49;0.10;N
0;78000;RENT;1.0;MEDICAL;B;4000;9.88;0.05;N
0;60000;MORTGAGE;7.0;DEBTCONSOLIDATION;B;21000;11.71;0.35;N
1;34000;RENT;4.0;PERSONAL;A;10000;6.62;0.29;N
0;43200;MORTGAGE;14.0;PERSONAL;B;5000;11.36;0.12;N
0;27360;RENT;5.0;EDUCATION;A;5000;7.51;0.18;N
0;35000;OWN;5.0;VENTURE;C;6500;13.43;0.19;N
0;185000;OWN;10.0;PERSONAL;A;5000;7.68;0.03;N
0;63000;RENT;3.0;VENTURE;C;11500;14.79;0.18;N
0;51000;MORTGAGE;2.0;VENTURE;B;1000;11.83;0.02;N
0;44400;MORTGAGE;9.0;DEBTCONSOLIDATION;A;6000;6.03;0.14;N
0;66000;MORTGAGE;7.0;PERSONAL;B;10000;9.63;0.15;N
0;51540;MORTGAGE;3.0;DEBTCONSOLIDATION;A;4000;5.79;0.08;N
0;130000;RENT;5.0;EDUCATION;C;12000;14.22;0.09;Y
0;63844;MORTGAGE;11.0;DEBTCONSOLIDATION;A;20000;6.54;0.31;N
0;51000;MORTGAGE;3.0;HOMEIMPROVEMENT;A;10000;7.74;0.20;N
0;49152;MORTGAGE;7.0;MEDICAL;B;3000;11.71;0.06;N
0;150000;RENT;2.0;HOMEIMPROVEMENT;A;8750;7.74;0.06;N
0;24000;OWN;0.0;MEDICAL;A;7000;9.63;0.29;N
0;90000;RENT;0.0;DEBTCONSOLIDATION;B;12000;10.99;0.13;N
1;65000;RENT;3.0;HOMEIMPROVEMENT;A;20000;8.90;0.31;N
0;110000;OWN;0.0;VENTURE;D;25000;16.32;0.23;Y
0;41000;OWN;6.0;MEDICAL;D;2500;14.96;0.06;Y
0;60000;MORTGAGE;5.0;PERSONAL;A;10425;8.49;0.17;N
0;75000;MORTGAGE;10.0;PERSONAL;C;10000;13.49;0.13;N
0;33000;MORTGAGE;6.0;VENTURE;A;12000;7.51;0.36;N
0;55000;MORTGAGE;3.0;PERSONAL;A;11000;7.49;0.20;N
1;44000;MORTGAGE;8.0;MEDICAL;G;12000;18.84;0.27;Y
0;151200;RENT;7.0;DEBTCONSOLIDATION;B;28000;11.11;0.19;N
0;115000;MORTGAGE;6.0;VENTURE;D;25000;15.58;0.22;Y
0;150000;RENT;13.0;PERSONAL;F;20000;19.47;0.13;N
0;75000;RENT;12.0;MEDICAL;A;7000;6.92;0.09;N
0;58000;RENT;3.0;VENTURE;B;13000;11.58;0.22;N
0;93000;MORTGAGE;2.0;VENTURE;B;18000;12.18;0.19;N
1;39996;RENT;7.0;DEBTCONSOLIDATION;D;2500;15.65;0.06;N
1;43400;RENT;2.0;DEBTCONSOLIDATION;E;18000;16.63;0.41;Y
1;59000;MORTGAGE;7.0;HOMEIMPROVEMENT;D;4900;15.62;0.08;Y
1;42000;RENT;5.0;PERSONAL;B;15000;10.99;0.36;N
0;96000;MORTGAGE;7.0;MEDICAL;A;8000;6.99;0.08;N
